tweet_id,class,tweet_body,split
18886,0,RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;,test
18888,1,"RT @_onnaa_: ""@1stBlocJeremiah: Gotta watch these hoes &#128064;"" I Swear &#128079;",train
18892,0,"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;",test
18895,1,RT @_prettygirl92: Life to short to be walkin round mad at bitches,train
18898,1,"RT @_reathie: ""@1inkkofrosess: Any bitch that has ever had a ""problem"" with me ain't checked shit but my twitter &#128541;""NBS !!",train
18899,1,"RT @_sheswatsPOPPIN: js met a lil bitch wit a long name mufucka had more letters den Tennessee, I go gorilla ina pussy, RIP&#128527;",test
18902,1,RT @_tarynupsheets: The single life is hitting for zero. Like I don't even want hoes.,train
18905,1,RT @_theDarius: &#8220;@DopeShitOnly: Man just proofread &amp; edited this niggah sentence&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;feel like I'm back in 6th grade doing daily oral la&#8230;,validation
18908,0,RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,train
18915,1,RT @_xchaazelle: most of the bitches he fw not old enough to get a ID &#128514;&#128514;so what that tell you &#128129;,train
18926,2,"RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk",train
18930,2,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;,train
18931,2,RT @ahmiryoung Lakers on....I thought trash day was Monday,validation
18934,0,RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch &#128586;&#128566;,train
18935,2,RT @ajbk4life1: how do people not realize the jig ?,train
18936,2,RT @ajjacobs: Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin. #PleaseOptionThisTweetNow #Back ...,validation
18941,1,RT @alexYvette8: &#8220;@GhettoAnnabelle: @alexYvette8 don't get me started on you potato head lookin ass bitch&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,train
18942,2,"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;",train
18945,0,RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;,validation
18948,2,RT @alexlundry: Charlie Baker!!!,train
18949,2,RT @alicia_enz: I'm the only person who likes yellow Starburst I feel,validation
18950,2,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys.""",test
18953,2,"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB",test
18959,2,RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;,train
18964,2,RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;,train
18966,0,RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;,train
18967,2,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai",validation
18968,2,RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;,train
18980,2,RT @antglizzygg: Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &#128514;,test
18981,1,RT @antglizzygg: Tell your bitch that I'm that nigga now,validation
18982,0,RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die,train
18983,0,RT @anticvlum: @NoneShallPass97 trash eating trash,train
18986,2,RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;,test
18989,1,RT @argenivee: Its kinda pathetic how these bitches on BGC be 21+ &amp; be acting so childish af,train
18991,1,RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.,train
18993,2,"RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;",validation
18994,1,RT @army_constancio: &#8220;@1ProudMahomiee: @army_constancio http://t.co/15iZirYyMj&#8221; bitches have me like..,train
19005,2,"RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down",train
19009,1,RT @awkwardposts: Flirting with bitches on Twitter like http://t.co/eV2QUYsbpO,train
19010,1,RT @axelandrewsss: &#127919;&#8220;@TYRXNY: Basic tongue ring to suck dick with. And a basic costume. Recipe for a hoe &#8220;@Ohh_Kaila: Ready for work. http:&#8230;,test
19011,0,"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",validation
19018,2,RT @babiesdressup: What a silly little monkey &#128584; http://t.co/DMKLK4k147,validation
19019,1,"RT @babyjaypops: ""@BreadTruckkBri: Why everybody sayin I don't listen &#128557;&#128514;&#128557;""u don't bitch u gone learn one day",test
19023,2,RT @badblogger69: @wenchbucket that monkey is from hell,train
19030,1,RT @bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA,train
19031,2,RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi,train
19036,0,RT @bankheist: you're a retard @ShawnaCarr99,train
19037,2,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;,test
19038,1,"RT @basedamERICan: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room"" http://t.co/OAl9WlJMgE",train
19039,1,"RT @basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/n4BzYk1DH4",train
19040,1,RT @basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN,validation
19050,2,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",train
19053,0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,train
19054,1,RT @bella_chuchi: You hoes ain't got no manners.,train
19058,1,RT @benjibrown1: U hoes are super basic that give S/Os to ppl liking yall IG pics..,train
19059,1,RT @benjibrown1: U lookin for a boss? Go get a job bitch,validation
19067,2,RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;,train
19078,2,"RT @bitterarab: Now that Halloween is fast approaching please understand this. We are a culture, not a costume to mock and ridicule! http:/&#8230;",test
19080,2,RT @bjs5555: ELECT Democratic Nominee Amos Powers @Powers2014 2 #Congress #TN6 DEFEAT TEA Diane Black #Red2Blue #TNTweeters #CIR http://t.c&#8230;,validation
19081,2,RT @bjs5555: ELECT Democratic Nominee Charlie Brown @Govcharliebrown for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @UniteBlueTN http://t.co/&#8230;,train
19082,2,RT @bjs5555: ELECT Democratic Nominee Charlie Hardy @runwithcharlie to U.S. Senate. #WY Defeat TEA Mike Enzi. #TNTweeters #CIR http://t.co&#8230;,validation
19088,2,RT @blogredmachine: I wonder if those fans in LA feel like Charlie Brown after Lucy pulls the ball away... #JoeyVotto,validation
19090,0,"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",train
19093,2,RT @boominator: &#8220;@CureOurCountry: Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates http://t.co/r8fjtCsJ5O http://t&#8230;,train
19100,2,"RT @breely216: The recommended serving size for brownies is ""all of them.""",test
19108,1,RT @brookebrooklyn_: Spineless bitches in backless dressess,train
19113,2,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;",train
19119,2,RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;,train
19126,2,RT @calvin2000: Really? This is what's concerning him right now? MT @katiecouric: Looking forwd to speaking with John Kerry tomorrow AM abo&#8230;,validation
19129,1,"RT @camxo__: &#8220;@Rosaalbae: Playstation is trash. Xbox is better&#8221; 
ya titties trash",train
19134,2,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave",train
19136,1,RT @carterreynolds: Austin Mahone is making bitches horny right now...,train
19138,2,RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan,train
19144,1,"RT @causeweregirls: Bae: ""Go talk to your hoes""

Me: http://t.co/kKk5pSBv9F",test
19156,1,"RT @charlie_danger: Beautiful wall color &#128525; ""@_100d: I don't love these bitches and you shouldn't either &#128581; http://t.co/TfoTrkw25v""",train
19165,1,RT @chelseypaige42: Bitches be begging for love &amp; loyalty when they've never giving it to anyone. Karma bitch&#128520;,validation
19166,1,RT @chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.,train
19168,2,RT @chicagobulls: Coach K says players won't need motivation to get back on track following Paul George's injury; rather they'll play to ho&#8230;,validation
19169,2,RT @chicagotribune: Chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened http://t.co/&#8230;,train
19171,1,"RT @chillRoppy: &#8220;@bvdgxl: &#8220;@TRILL_A_G: When bitches say ""darkskin niggas fuck the best"" this all I see......... http://t.co/2Z2jlzYJUM&#8221;

wo&#8230;",train
19172,1,"RT @chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;",train
19173,2,RT @chilltweetss: flappy bird is deep... hahaha http://t.co/EMuhmR3jzE,test
19174,2,RT @chilltweetss: when I make the paper ball into the trash can &#128168; http://t.co/Xnx2XEGACm,test
19180,2,RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga,test
19181,2,RT @churchofbasebal: And people say baseball is boring? #redskins,test
19182,1,RT @chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,validation
19186,0,RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,train
19188,1,RT @ckillaTRIPPY: Im a knock the pussy out like fight night,train
19196,1,"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;",train
19197,1,RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,train
19202,2,"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa",test
19205,0,RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,validation
19209,1,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l,validation
19217,2,"RT @cpabry: Curious George, the curious little monkey or deranged serial cat killer? The story the man with the yellow hat doesn't want you&#8230;",test
19222,2,RT @crazygirlgab: Just eating animal crackers in sacrament! #17AndLovinIt,train
19223,1,RT @creativecarley: I'm such a bitch to you. Why do you stick around?,validation
19224,2,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,validation
19226,1,RT @crownkingz: Fuck these lancaster bitches they all the same,validation
19230,2,RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,validation
19231,1,"RT @cthagod: You know my motto ""It Ain't Tricking If She's Worth It"" but fuck first, trick later depending on the potency of the pussy.",test
19234,2,RT @cwissi: beanies for life &#9697;&#776;&#8413; http://t.co/iywPwmPGTu,train
19236,1,RT @cyberbullouing: i fought 2 little bitch ass 6 yr olds over a month ago for those :''') http://t.co/rasgyuT6pJ,validation
19241,2,"RT @daggerbyte: Call me old fashioned, but I'm sewn together with magic and birds.",train
19243,1,RT @daijahshardaee: &#8220;@100046729: I need a bitch&#8221;&#128109;&#128064;&#128523;,train
19245,1,"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;",validation
19250,2,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,train
19252,2,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",validation
19253,1,RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ,test
19255,2,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,train
19257,2,RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,train
19258,2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,validation
19262,2,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,test
19263,2,RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,train
19265,2,"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf",train
19274,1,RT @davegetnmoney: I beat the pussy up up up up up...,test
19276,1,RT @davegetnmoney: Not a flagrant lebrons a bitch,train
19280,2,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,validation
19284,2,"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;",train
19288,2,"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;",train
19289,1,"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",train
19292,2,"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",train
19297,2,"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",validation
19298,2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,train
19303,1,RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,test
19309,0,"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",test
19310,0,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,validation
19314,1,RT @djevilone: stupid ignorant bitch &#8220;@SarahPalinUSA: Stopped by Chick-fil-A in The Woodlands to support a great business. http://t.co/6 ...,test
19322,2,RT @domhowx: You know you're ugly when an ape was chosen as a man crush and you've never been http://t.co/DWPs7b4xJU,test
19325,2,RT @donnellrawlings: Salute to Derek jetter! Best Yankee ever!,train
19327,2,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg",train
19328,2,"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;",train
19329,1,"RT @dopealbanian: I do know one thing tho, bitches they come &amp; go.",train
19331,2,RT @downswinging: brendon urie must make other boys feel like trash,test
19334,1,"RT @dreamhampton: bell hooks is ""bored"" by Nikki Minaj &amp; thinks ""pussy is old hat."" I'm bored by her old hat ass pop critiques.",train
19341,2,"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;",train
19344,1,"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow",train
19345,1,RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;,validation
19357,0,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",train
19359,2,"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",validation
19363,1,RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!,validation
19366,2,RT @ebs_14: This Jimmy Fallon Prank of getting NY Yankees fans to boo Robinson Cano is amazing. http://t.co/XnZKZLly4G via,train
19369,1,RT @eeerik23: Jimmy Graham is one ugly son of a bitch,train
19370,1,RT @eemoneee: I wish a bitch would tell me something that I don't know about MY nigga. girlboo,test
19372,2,"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.",train
19381,2,"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",validation
19382,2,RT @elleeebeee: flappy bird make me just smash my phone into my face,train
19387,1,"RT @eminemXher: It's #novEMINEMber, bitch!!! 

@Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw",validation
19391,1,RT @enymsaj_h: Kills me when bitches have a different REAL life MCM every damn Monday lmao. #WhoRaisedYou &#128550;&#128550;,test
19392,2,RT @eph4_15: Allen West &amp; The Slippery slope of Obama's constitutional contempt http://t.co/ropPmOtnbD #PJNET #CCOT,train
19398,2,"RT @espn: Hot off the press, here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft, including a new No. 1. http://t.co/su5ixWrthq",test
19399,2,"RT @espn: When the Yanks and Sox get together, things usually go smoothly -&gt; http://t.co/f3t97ymMd5",test
19400,1,RT @estradax187: Money is the baddest bitch I know,validation
19409,1,"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;",train
19410,2,RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23,train
19415,1,RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,train
19416,2,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,train
19418,1,"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC",train
19428,2,"RT @firemunky: RIP Tom Foley
RIP Greg Sikorskey
RIP Charlie Anaya
RIP Wells Crowther
RIP Andy Fredericks",test
19432,2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,train
19434,2,"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",train
19436,2,RT @foodbibIe: Oreo Cheesecake Bars http://t.co/RT27crIqZj,train
19437,2,RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2,test
19439,0,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,test
19448,1,"RT @funnyorfact: If I was stranded on an island and could only bring one thing, I would bring Dora. That bitch has everything in that fu ...",train
19451,1,RT @fvckzaina: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH,train
19453,1,RT @fvxkcollin: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m,validation
19454,1,RT @fvxxk: A female will automatically assume you have hoes if she finds you attractive. &#128543;,validation
19456,1,RT @gaaybriel: I love pussy &#128523;&#128069;&#128166;&#128166;&#128049;,test
19457,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,train
19461,2,RT @gatorhoops: Ill-advised slant call there.,validation
19464,2,RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash,validation
19467,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",test
19477,2,"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",train
19479,2,"RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",test
19480,2,RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,validation
19481,2,"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",validation
19488,2,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",train
19490,2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,validation
19494,2,RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,train
19496,1,RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK,train
19498,2,"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",test
19499,2,RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;,train
19500,0,RT @halfricannnnn: nigger,train
19501,1,RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;,train
19502,0,RT @harmon_lauren: Jenna's a faggot,test
19503,2,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,train
19505,1,RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give,train
19506,2,"RT @hawkblogger: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;",train
19507,1,RT @hayes2345: Cleveland nigga I'm fly We switcharoo bitches no lie,train
19517,1,RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;,test
19519,2,RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,validation
19525,2,RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now,validation
19530,2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,train
19536,2,"RT @hollyrpeete: #FarewellCaptain ""@espn: What a way for Derek Jeter to close his Yankee Stadium career.""",train
19549,1,RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.,test
19550,1,"RT @iAmEastAtlanta: Don't be sorry hoe, Be Careful",test
19556,1,RT @iAmYalanda: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;,test
19557,1,RT @iAm_Sashaa: @1stBlocJeremiah corny ass hoes always got my name in they mouth.,train
19562,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,test
19564,1,RT @iCuffHoodrats: My next bitch gotta take me out just because....,test
19570,1,"RT @iDntLuvHoes: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",validation
19580,1,RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together,train
19582,1,RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates,train
19586,0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,test
19596,1,RT @iFollowLesbians: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....,validation
19601,1,RT @iH8TvvitterHoes: Kim K got bitches thinkin being a hoe is a career with health care benefits,train
19603,1,RT @iKatrice: Can I bring another bitch let's have a 3some,train
19607,2,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;,validation
19612,2,RT @iMDatDudeFish: &#128514;&#128514;&#128514;&#128514; RT @VivaLaKash: #ThotGoals .. RT @LessonswithKate: I wanna learn how to jigg really good so I can be in the circle.,test
19613,1,RT @iMGorgeous_HOES: Karmas a bitch &#128514;&#128514;&#128514;?,train
19623,1,RT @iSellGreenCards: 1st RT @MsSashaBelle: Show proof I sold pussy for $65. I'll wait.,train
19630,1,"RT @iStonerTweets: if she can roll, wife that bitch.",validation
19638,1,"RT @iadorewomen_: ALL Relationships come w/ hatin ass hoes&#128589;, drama&#128074;, jealousy&#128530;, arguments&#128545;.. ALL THAT. Only REAL couples laugh at the shit &#8230;",train
19655,2,RT @ian0012: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;,validation
19657,0,RT @iceyy505: I HATE hoe ass people.,train
19658,1,RT @icyunv_shakia: &#8220;@1017_Sqquad Iont got not type ... Bad bitches is the only thing that I like&#8221;,train
19663,1,RT @ikesizzle: If you hatin you just need some pussy...,validation
19664,1,RT @ikesizzle: RT @ericajenee_: &#8220;@_SheDAzzle: Ike finna have the bitter bitches upsaught&#8221; - and he don't care lmao | not at all,train
19666,1,"RT @illWill_Trippy: ""@marcellusrexxx: &#8220;@Bitchimgoonin: &#8220;@yoooodem: this bitch real nasty &#128518; https://t.co/FXi7gkAuh2&#8221; &#128563;&#8221;&#128563;&#128563;"" ah need her &#128076;",train
19670,2,RT @illroots: The radio is trash.,test
19671,1,"RT @iluvdrugz: if a bitch dont act crazy over you , she dont really want you. &#128080;",train
19673,0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,train
19675,1,RT @imGONZOE: Im hooked on money.. The pussy and weed is just a bonus!,train
19682,2,RT @indykaila: Exclusive: Ars&#232;ne Wenger gave two yellow cards &amp; red card while refereeing a charity match in Rome. @Arsenal,train
19683,1,RT @infidelpamelaLC: Mahammad was a bitch. Cause I said so. http://t.co/3w8Gyp4vuz,validation
19689,0,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",train
19691,2,"RT @iowahawkblog: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z&#8230;",test
19697,1,"RT @ispeak_sarcasms: I hate girls that be like "" I can't talk to you you got too many hoes.."" Bitch where ya competitive spirit at??",train
19704,1,RT @itsDeSha__: hickeys hurt I don't see how people always have them hoes .,train
19718,1,"RT @itscoleharmon_: Top 3 Lies girls tell on twitter
1. My DMs don't work
2. Why is my twitter unfollowing people
3. I'm not a hoe",train
19719,1,"RT @itscoleharmon_: s/o to all those girls who are curled up in a ball in their bed waiting for that goodnight text. go to sleep bitch, he &#8230;",validation
19721,1,RT @itsdavedude: cant just tell me anything bitch im one click away from google at all times,train
19722,1,RT @itsjustshay__: i swear i care bout everything but these bitches &#128080;,train
19725,1,RT @itslenyybitch: LOL what a fake bitch,train
19727,1,"RT @itssJayda: &#8220;@uce_INA: &#8220;@leaisalioness: &#128081; http://t.co/uYKb0T3Fba&#8221; hoes on gish road be lookin like.. Talkin bout ""5 dolla sucky sucky""&#128514;&#8230;",train
19728,2,"RT @itssylviaplath: I wanted change and excitement and to shoot off in all directions myself, like the colored arrows from a Fourth of July&#8230;",train
19732,0,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,train
19737,1,RT @jackiengvyen: All talk blahblah bye bitch,test
19744,2,RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to...,train
